ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
176926,USB-C Charging Cable,1,11.95,04/14/19 21:17,"921 Cedar St, Atlanta, GA 30301"
176927,Wired Headphones,1,11.99,04/18/19 18:40,"700 Sunset St, Los Angeles, CA 90001"
176929,ThinkPad Laptop,1,999.99,04/11/19 22:13,"743 11th St, Dallas, TX 75001"
176930,USB-C Charging Cable,1,11.95,04/15/19 09:41,"161 Center St, Boston, MA 02215"
176931,ThinkPad Laptop,1,999.99,04/13/19 08:47,"57 Pine St, New York City, NY 10001"
176932,34in Ultrawide Monitor,1,379.99,04/28/19 17:02,"118 Church St, Seattle, WA 98101"
176933,Flatscreen TV,1,300,04/24/19 10:34,"698 Spruce St, New York City, NY 10001"
176936,Apple Airpods Headphones,1,150,04/15/19 08:36,"846 Hickory St, Boston, MA 02215"
176937,Google Phone,1,600,04/30/19 22:04,"980 7th St, Los Angeles, CA 90001"
176938,AAA Batteries (4-pack),1,2.99,04/29/19 21:08,"249 Jefferson St, Los Angeles, CA 90001"
176941,27in 4K Gaming Monitor,1,389.99,04/11/19 18:46,"807 14th St, San Francisco, CA 94016"
176942,AA Batteries (4-pack),1,3.84,04/12/19 10:02,"419 Washington St, Portland, OR 97035"
176944,Bose SoundSport Headphones,1,99.99,04/28/19 06:22,"719 West St, Austin, TX 73301"
176945,USB-C Charging Cable,1,11.95,04/24/19 02:17,"701 Pine St, Austin, TX 73301"
176946,Lightning Charging Cable,1,14.95,04/27/19 16:36,"991 6th St, New York City, NY 10001"
176948,Wired Headphones,1,11.99,04/26/19 09:46,"761 Highland St, San Francisco, CA 94016"
176949,USB-C Charging Cable,1,11.95,04/27/19 12:54,"347 Jackson St, Los Angeles, CA 90001"
176951,USB-C Charging Cable,2,11.95,04/15/19 21:57,"606 Lakeview St, Boston, MA 02215"
176953,Flatscreen TV,1,300,04/29/19 13:41,"595 West St, Dallas, TX 75001"
176954,Bose SoundSport Headphones,1,99.99,04/28/19 14:49,"524 Elm St, San Francisco, CA 94016"
176958,Bose SoundSport Headphones,1,99.99,04/23/19 09:26,"497 Main St, Boston, MA 02215"
176961,27in FHD Monitor,1,149.99,04/16/19 15:13,"357 Willow St, Portland, OR 97035"
176963,AAA Batteries (4-pack),2,2.99,04/14/19 13:17,"390 Walnut St, Los Angeles, CA 90001"
176966,Bose SoundSport Headphones,1,99.99,04/22/19 23:21,"3 Main St, Boston, MA 02215"
176967,27in 4K Gaming Monitor,1,389.99,04/13/19 13:04,"275 Lake St, Dallas, TX 75001"
176968,Bose SoundSport Headphones,1,99.99,04/28/19 08:30,"183 2nd St, Atlanta, GA 30301"
176975,USB-C Charging Cable,1,11.95,04/23/19 15:46,"28 13th St, San Francisco, CA 94016"
176975,AAA Batteries (4-pack),1,2.99,04/23/19 15:46,"28 13th St, San Francisco, CA 94016"
176976,27in FHD Monitor,1,149.99,04/18/19 05:42,"260 Pine St, Los Angeles, CA 90001"
176978,Apple Airpods Headphones,1,150,05/01/19 03:29,"589 Lake St, Portland, OR 97035"
176979,AAA Batteries (4-pack),2,2.99,04/28/19 17:53,"315 9th St, New York City, NY 10001"
176982,iPhone,1,700,04/14/19 13:53,"237 Lake St, Los Angeles, CA 90001"
176983,AAA Batteries (4-pack),2,2.99,04/23/19 10:18,"769 11th St, Boston, MA 02215"
176984,Apple Airpods Headphones,1,150,04/22/19 19:39,"77 Lake St, Portland, OR 97035"
176985,USB-C Charging Cable,1,11.95,04/15/19 11:52,"859 7th St, New York City, NY 10001"
176986,Apple Airpods Headphones,1,150,04/12/19 14:45,"623 Lakeview St, Los Angeles, CA 90001"
176987,AAA Batteries (4-pack),1,2.99,04/22/19 09:28,"87 Spruce St, San Francisco, CA 94016"
176988,Lightning Charging Cable,1,14.95,04/30/19 23:02,"251 South St, Boston, MA 02215"
176991,Bose SoundSport Headphones,1,99.99,04/15/19 01:49,"338 2nd St, San Francisco, CA 94016"
176992,AAA Batteries (4-pack),2,2.99,04/15/19 12:22,"927 5th St, New York City, NY 10001"
176994,Google Phone,1,600,04/15/19 12:39,"628 12th St, Los Angeles, CA 90001"
176995,AA Batteries (4-pack),2,3.84,04/20/19 23:12,"964 8th St, San Francisco, CA 94016"
176996,Wired Headphones,1,11.99,04/23/19 13:57,"57 Wilson St, Atlanta, GA 30301"
176997,AA Batteries (4-pack),1,3.84,04/25/19 16:57,"354 14th St, New York City, NY 10001"
176998,Bose SoundSport Headphones,1,99.99,04/12/19 12:54,"481 Maple St, San Francisco, CA 94016"
176999,Lightning Charging Cable,1,14.95,04/28/19 11:19,"192 7th St, Seattle, WA 98101"
177000,USB-C Charging Cable,1,11.95,04/26/19 16:08,"936 9th St, Los Angeles, CA 90001"
177001,Wired Headphones,1,11.99,04/17/19 09:49,"958 Walnut St, Los Angeles, CA 90001"
177002,USB-C Charging Cable,1,11.95,04/15/19 10:38,"965 Elm St, San Francisco, CA 94016"
177003,USB-C Charging Cable,1,11.95,04/13/19 16:09,"903 Wilson St, San Francisco, CA 94016"
177004,AAA Batteries (4-pack),1,2.99,04/24/19 17:43,"781 Wilson St, Los Angeles, CA 90001"
177005,Lightning Charging Cable,1,14.95,04/28/19 11:38,"375 Jefferson St, Los Angeles, CA 90001"
177007,AAA Batteries (4-pack),1,2.99,04/18/19 13:10,"806 Willow St, Boston, MA 02215"
177009,AA Batteries (4-pack),1,3.84,04/24/19 11:08,"623 5th St, Los Angeles, CA 90001"
177010,Apple Airpods Headphones,1,150,04/28/19 13:42,"885 Jefferson St, Dallas, TX 75001"
177011,Wired Headphones,2,11.99,04/11/19 11:18,"742 Maple St, Dallas, TX 75001"
177012,Lightning Charging Cable,3,14.95,04/29/19 14:05,"987 9th St, New York City, NY 10001"
177013,AAA Batteries (4-pack),1,2.99,04/18/19 18:52,"398 Pine St, Los Angeles, CA 90001"
177014,Lightning Charging Cable,1,14.95,04/17/19 07:41,"918 Maple St, Dallas, TX 75001"
177015,Lightning Charging Cable,1,14.95,04/26/19 13:55,"61 7th St, New York City, NY 10001"
177016,USB-C Charging Cable,1,11.95,04/23/19 17:05,"277 Johnson St, Seattle, WA 98101"
177017,AAA Batteries (4-pack),5,2.99,04/16/19 00:04,"713 Sunset St, New York City, NY 10001"
177018,USB-C Charging Cable,1,11.95,04/25/19 07:35,"412 Church St, New York City, NY 10001"
177019,USB-C Charging Cable,1,11.95,04/20/19 15:44,"2 4th St, San Francisco, CA 94016"
177020,Macbook Pro Laptop,1,1700,04/16/19 22:31,"606 Walnut St, Seattle, WA 98101"
177022,iPhone,1,700,04/17/19 18:14,"216 Chestnut St, Los Angeles, CA 90001"
177022,Wired Headphones,1,11.99,04/17/19 18:14,"216 Chestnut St, Los Angeles, CA 90001"
177023,AAA Batteries (4-pack),1,2.99,04/23/19 20:40,"320 Adams St, New York City, NY 10001"
177024,Bose SoundSport Headphones,1,99.99,04/27/19 15:00,"565 Madison St, Los Angeles, CA 90001"
177026,34in Ultrawide Monitor,1,379.99,04/11/19 22:15,"892 5th St, Austin, TX 73301"
177027,USB-C Charging Cable,1,11.95,04/24/19 09:12,"472 Pine St, San Francisco, CA 94016"
177029,Wired Headphones,1,11.99,04/29/19 11:23,"404 Church St, Boston, MA 02215"
177031,Apple Airpods Headphones,1,150,04/25/19 13:50,"448 11th St, Los Angeles, CA 90001"
177032,iPhone,1,700,04/22/19 07:29,"307 7th St, San Francisco, CA 94016"
177034,USB-C Charging Cable,1,11.95,04/30/19 10:25,"268 Johnson St, Los Angeles, CA 90001"
177035,Bose SoundSport Headphones,1,99.99,04/26/19 12:15,"236 North St, Los Angeles, CA 90001"
177036,Lightning Charging Cable,2,14.95,04/27/19 19:05,"125 Park St, San Francisco, CA 94016"
177037,34in Ultrawide Monitor,1,379.99,04/27/19 01:44,"135 Jefferson St, San Francisco, CA 94016"
177039,AAA Batteries (4-pack),1,2.99,04/26/19 20:44,"167 2nd St, San Francisco, CA 94016"
177040,USB-C Charging Cable,1,11.95,04/15/19 09:27,"485 7th St, San Francisco, CA 94016"
177041,Wired Headphones,1,11.99,04/11/19 12:59,"265 Spruce St, Atlanta, GA 30301"
177042,Lightning Charging Cable,1,14.95,04/24/19 06:57,"876 Hill St, San Francisco, CA 94016"
177046,Vareebadd Phone,1,400,04/29/19 13:02,"406 12th St, Los Angeles, CA 90001"
177047,Lightning Charging Cable,1,14.95,04/13/19 11:52,"258 Johnson St, New York City, NY 10001"
177048,Bose SoundSport Headphones,1,99.99,04/12/19 21:23,"432 5th St, New York City, NY 10001"
177053,Wired Headphones,1,11.99,04/24/19 20:45,"5 Adams St, Boston, MA 02215"
Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
177056,Flatscreen TV,1,300,04/20/19 23:52,"180 9th St, San Francisco, CA 94016"
177059,AAA Batteries (4-pack),1,2.99,04/19/19 22:55,"991 Spruce St, San Francisco, CA 94016"
177062,Apple Airpods Headphones,1,150,04/27/19 19:16,"60 Highland St, San Francisco, CA 94016"
177067,Lightning Charging Cable,1,14.95,04/24/19 17:48,"575 South St, Boston, MA 02215"
177069,iPhone,1,700,04/17/19 13:40,"295 Jackson St, Portland, OR 97035"
177070,USB-C Charging Cable,1,11.95,04/17/19 22:25,"687 Chestnut St, San Francisco, CA 94016"
177071,34in Ultrawide Monitor,1,379.99,04/22/19 22:28,"149 Ridge St, San Francisco, CA 94016"
177074,27in FHD Monitor,1,149.99,04/21/19 22:39,"531 Main St, Boston, MA 02215"
177075,Bose SoundSport Headphones,1,99.99,04/26/19 05:30,"985 Sunset St, San Francisco, CA 94016"
177076,Wired Headphones,1,11.99,04/28/19 19:45,"959 Washington St, Los Angeles, CA 90001"
177077,AAA Batteries (4-pack),1,2.99,04/10/19 07:11,"403 Pine St, Dallas, TX 75001"
177079,Lightning Charging Cable,1,14.95,04/28/19 12:06,"60 Cherry St, San Francisco, CA 94016"
177080,AAA Batteries (4-pack),1,2.99,04/14/19 17:33,"395 Spruce St, Atlanta, GA 30301"
177082,34in Ultrawide Monitor,1,379.99,04/12/19 02:30,"15 Johnson St, Seattle, WA 98101"
177083,Flatscreen TV,1,300,04/12/19 12:45,"876 Cedar St, New York City, NY 10001"
177084,AA Batteries (4-pack),1,3.84,04/18/19 16:15,"25 11th St, Boston, MA 02215"
177085,iPhone,1,700,04/19/19 20:31,"770 Elm St, New York City, NY 10001"
177087,Wired Headphones,1,11.99,04/27/19 13:08,"327 12th St, Atlanta, GA 30301"
177088,AAA Batteries (4-pack),3,2.99,04/16/19 06:57,"828 West St, Boston, MA 02215"
177089,Apple Airpods Headphones,1,150,04/10/19 17:46,"872 North St, San Francisco, CA 94016"
177093,27in FHD Monitor,1,149.99,04/29/19 12:29,"124 Church St, San Francisco, CA 94016"
177094,Flatscreen TV,1,300,04/30/19 13:02,"785 8th St, Atlanta, GA 30301"
177095,Lightning Charging Cable,1,14.95,04/27/19 18:11,"924 Cedar St, Atlanta, GA 30301"
177097,Vareebadd Phone,1,400,04/21/19 18:04,"35 Hickory St, Los Angeles, CA 90001"
177098,Apple Airpods Headphones,1,150,04/30/19 12:07,"960 4th St, Austin, TX 73301"
177099,AA Batteries (4-pack),1,3.84,04/28/19 11:16,"639 11th St, Austin, TX 73301"
177102,iPhone,1,700,04/24/19 05:19,"542 Center St, New York City, NY 10001"
177102,27in 4K Gaming Monitor,1,389.99,04/24/19 05:19,"542 Center St, New York City, NY 10001"
177103,ThinkPad Laptop,1,999.99,04/12/19 11:41,"532 10th St, Portland, OR 97035"
177105,Bose SoundSport Headphones,1,99.99,04/10/19 18:39,"60 Maple St, San Francisco, CA 94016"
177107,Bose SoundSport Headphones,1,99.99,04/20/19 20:12,"153 Johnson St, Los Angeles, CA 90001"
177108,Bose SoundSport Headphones,1,99.99,04/28/19 19:34,"410 Jefferson St, San Francisco, CA 94016"
177110,AAA Batteries (4-pack),2,2.99,04/28/19 12:56,"307 8th St, San Francisco, CA 94016"
177111,USB-C Charging Cable,1,11.95,04/15/19 06:56,"591 Sunset St, San Francisco, CA 94016"
177112,USB-C Charging Cable,1,11.95,04/23/19 11:40,"66 Johnson St, Boston, MA 02215"
177114,Apple Airpods Headphones,1,150,04/14/19 14:19,"488 Ridge St, Portland, OR 97035"
177115,iPhone,1,700,04/19/19 19:10,"71 6th St, San Francisco, CA 94016"
177115,Lightning Charging Cable,1,14.95,04/19/19 19:10,"71 6th St, San Francisco, CA 94016"
177117,ThinkPad Laptop,1,999.99,04/16/19 19:34,"564 Hill St, San Francisco, CA 94016"
177117,AAA Batteries (4-pack),1,2.99,04/16/19 19:34,"564 Hill St, San Francisco, CA 94016"
177118,AA Batteries (4-pack),1,3.84,04/23/19 05:12,"618 Park St, San Francisco, CA 94016"
177121,Lightning Charging Cable,1,14.95,04/23/19 20:54,"377 Chestnut St, San Francisco, CA 94016"
177122,Apple Airpods Headphones,1,150,04/30/19 19:49,"57 11th St, Seattle, WA 98101"
177125,Lightning Charging Cable,1,14.95,04/23/19 21:40,"377 Spruce St, Austin, TX 73301"
177126,Bose SoundSport Headphones,1,99.99,04/28/19 19:31,"838 Johnson St, San Francisco, CA 94016"
177127,27in FHD Monitor,1,149.99,04/16/19 21:15,"469 6th St, Austin, TX 73301"
177129,Apple Airpods Headphones,1,150,04/23/19 17:48,"474 Elm St, San Francisco, CA 94016"
177131,Lightning Charging Cable,1,14.95,04/30/19 10:25,"142 Wilson St, New York City, NY 10001"
177133,27in FHD Monitor,1,149.99,04/16/19 11:54,"929 Jackson St, Los Angeles, CA 90001"
177134,Lightning Charging Cable,1,14.95,04/16/19 12:58,"132 Ridge St, San Francisco, CA 94016"
177135,iPhone,1,700,04/25/19 06:18,"528 Ridge St, Los Angeles, CA 90001"
177136,USB-C Charging Cable,1,11.95,04/14/19 20:54,"612 Center St, Boston, MA 02215"
177138,AAA Batteries (4-pack),1,2.99,04/14/19 19:56,"525 4th St, New York City, NY 10001"
177140,Lightning Charging Cable,1,14.95,04/24/19 16:10,"802 North St, Seattle, WA 98101"
177141,AAA Batteries (4-pack),1,2.99,04/20/19 16:12,"559 4th St, San Francisco, CA 94016"
177143,Wired Headphones,1,11.99,04/12/19 13:12,"974 Madison St, Los Angeles, CA 90001"
177145,LG Washing Machine,1,600.0,04/25/19 09:50,"790 Walnut St, San Francisco, CA 94016"
177147,20in Monitor,1,109.99,04/26/19 14:06,"506 River St, San Francisco, CA 94016"
177149,34in Ultrawide Monitor,1,379.99,04/24/19 06:23,"346 12th St, Dallas, TX 75001"
177150,Wired Headphones,1,11.99,04/27/19 10:05,"727 Pine St, Los Angeles, CA 90001"
177151,ThinkPad Laptop,1,999.99,04/11/19 10:24,"625 Spruce St, San Francisco, CA 94016"
177153,Flatscreen TV,1,300,04/10/19 13:51,"602 Jefferson St, Austin, TX 73301"
177154,AAA Batteries (4-pack),1,2.99,04/27/19 15:40,"136 6th St, San Francisco, CA 94016"
177155,Lightning Charging Cable,1,14.95,04/19/19 13:09,"747 Cedar St, Seattle, WA 98101"
177157,AA Batteries (4-pack),1,3.84,04/14/19 10:52,"518 Madison St, San Francisco, CA 94016"
177158,Lightning Charging Cable,2,14.95,04/12/19 07:16,"294 Lincoln St, Los Angeles, CA 90001"
177159,AAA Batteries (4-pack),1,2.99,04/14/19 23:16,"600 Cedar St, Atlanta, GA 30301"
177160,AAA Batteries (4-pack),7,2.99,04/26/19 11:37,"689 7th St, Dallas, TX 75001"
177162,Bose SoundSport Headphones,1,99.99,04/22/19 14:43,"18 Main St, Los Angeles, CA 90001"
177163,Wired Headphones,1,11.99,04/19/19 09:30,"579 14th St, San Francisco, CA 94016"
177164,Lightning Charging Cable,1,14.95,04/18/19 15:51,"877 Hill St, Los Angeles, CA 90001"
177165,Wired Headphones,1,11.99,04/18/19 23:18,"435 Highland St, San Francisco, CA 94016"
177167,iPhone,1,700,04/28/19 16:40,"39 Lakeview St, Boston, MA 02215"
177167,Apple Airpods Headphones,1,150,04/28/19 16:40,"39 Lakeview St, Boston, MA 02215"
177167,AAA Batteries (4-pack),3,2.99,04/28/19 16:40,"39 Lakeview St, Boston, MA 02215"
177168,Google Phone,1,600,04/12/19 10:22,"306 Jackson St, New York City, NY 10001"
177169,27in FHD Monitor,1,149.99,04/23/19 15:59,"856 9th St, Portland, OR 97035"
177170,USB-C Charging Cable,1,11.95,04/21/19 15:19,"756 10th St, San Francisco, CA 94016"
177172,Bose SoundSport Headphones,1,99.99,04/28/19 16:23,"872 13th St, New York City, NY 10001"
177173,Lightning Charging Cable,1,14.95,04/25/19 12:49,"396 Sunset St, Los Angeles, CA 90001"
177174,AAA Batteries (4-pack),1,2.99,04/12/19 14:49,"431 Walnut St, Los Angeles, CA 90001"
177175,Macbook Pro Laptop,1,1700,04/11/19 07:49,"603 Lake St, Los Angeles, CA 90001"
177179,Lightning Charging Cable,1,14.95,04/15/19 08:32,"225 Pine St, Austin, TX 73301"
177180,USB-C Charging Cable,1,11.95,04/18/19 22:27,"679 Jackson St, Dallas, TX 75001"
177182,Macbook Pro Laptop,1,1700,04/10/19 22:00,"332 10th St, Los Angeles, CA 90001"
177182,ThinkPad Laptop,1,999.99,04/10/19 22:00,"332 10th St, Los Angeles, CA 90001"
177186,Bose SoundSport Headphones,1,99.99,04/11/19 21:30,"879 Ridge St, Austin, TX 73301"
177188,AAA Batteries (4-pack),2,2.99,04/29/19 23:34,"281 Lake St, Los Angeles, CA 90001"
177191,Bose SoundSport Headphones,1,99.99,04/26/19 23:18,"276 Cherry St, San Francisco, CA 94016"
177192,AAA Batteries (4-pack),1,2.99,04/16/19 11:14,"847 1st St, Los Angeles, CA 90001"
177193,Apple Airpods Headphones,1,150,04/24/19 10:22,"333 Park St, San Francisco, CA 94016"
177194,Lightning Charging Cable,1,14.95,04/10/19 18:36,"477 Wilson St, Austin, TX 73301"
177195,AA Batteries (4-pack),1,3.84,04/25/19 17:39,"598 Spruce St, San Francisco, CA 94016"
177197,ThinkPad Laptop,1,999.99,04/17/19 16:01,"654 River St, New York City, NY 10001"
177199,iPhone,1,700,04/21/19 01:09,"640 Hill St, Austin, TX 73301"
177200,AAA Batteries (4-pack),1,2.99,04/19/19 11:55,"419 4th St, Los Angeles, CA 90001"
177201,USB-C Charging Cable,1,11.95,04/26/19 16:13,"505 River St, Los Angeles, CA 90001"
177201,Lightning Charging Cable,1,14.95,04/26/19 16:13,"505 River St, Los Angeles, CA 90001"
177203,27in FHD Monitor,1,149.99,04/13/19 18:29,"585 2nd St, Austin, TX 73301"
177204,Lightning Charging Cable,1,14.95,04/24/19 11:13,"887 Johnson St, Austin, TX 73301"
177205,AA Batteries (4-pack),2,3.84,04/18/19 14:52,"927 Hill St, San Francisco, CA 94016"
177206,Apple Airpods Headphones,1,150,04/14/19 13:06,"307 Washington St, New York City, NY 10001"
177208,Vareebadd Phone,1,400,04/30/19 18:04,"164 2nd St, Austin, TX 73301"
177209,Lightning Charging Cable,1,14.95,04/22/19 08:31,"799 Chestnut St, New York City, NY 10001"
177210,AA Batteries (4-pack),1,3.84,04/21/19 18:47,"462 Elm St, Boston, MA 02215"
177211,AA Batteries (4-pack),3,3.84,04/29/19 12:40,"107 Chestnut St, New York City, NY 10001"
177212,Lightning Charging Cable,1,14.95,04/10/19 18:45,"561 Madison St, Portland, OR 97035"
177213,iPhone,1,700,04/25/19 10:04,"756 Lincoln St, Dallas, TX 75001"
177213,Lightning Charging Cable,1,14.95,04/25/19 10:04,"756 Lincoln St, Dallas, TX 75001"
177215,Bose SoundSport Headphones,1,99.99,04/10/19 09:01,"67 13th St, Seattle, WA 98101"
177216,Macbook Pro Laptop,1,1700,04/25/19 17:45,"712 12th St, Atlanta, GA 30301"
177217,Macbook Pro Laptop,1,1700,04/15/19 16:13,"262 Willow St, New York City, NY 10001"
177218,Wired Headphones,1,11.99,04/18/19 22:28,"222 River St, New York City, NY 10001"
177221,34in Ultrawide Monitor,1,379.99,04/12/19 20:33,"5 Hickory St, San Francisco, CA 94016"
177222,AA Batteries (4-pack),3,3.84,04/20/19 16:54,"287 13th St, New York City, NY 10001"
177223,27in 4K Gaming Monitor,1,389.99,04/13/19 12:54,"202 12th St, San Francisco, CA 94016"
177226,Lightning Charging Cable,1,14.95,04/25/19 18:22,"884 Jackson St, Los Angeles, CA 90001"
177227,AA Batteries (4-pack),1,3.84,04/12/19 07:28,"544 11th St, Seattle, WA 98101"
177228,Google Phone,1,600,04/17/19 19:38,"233 South St, Dallas, TX 75001"
177228,AA Batteries (4-pack),1,3.84,04/17/19 19:38,"233 South St, Dallas, TX 75001"
177229,27in 4K Gaming Monitor,1,389.99,04/12/19 20:56,"877 Walnut St, Seattle, WA 98101"
177231,USB-C Charging Cable,1,11.95,04/10/19 13:44,"508 Johnson St, Austin, TX 73301"
177233,Google Phone,1,600,04/25/19 15:59,"622 7th St, Portland, ME 04101"
177234,Lightning Charging Cable,1,14.95,04/10/19 12:29,"664 7th St, Atlanta, GA 30301"
177236,Flatscreen TV,1,300,04/25/19 18:52,"388 2nd St, Los Angeles, CA 90001"
177238,AA Batteries (4-pack),1,3.84,04/25/19 19:04,"966 Lake St, San Francisco, CA 94016"
177239,iPhone,1,700,04/13/19 12:17,"336 Maple St, San Francisco, CA 94016"
177240,27in FHD Monitor,1,149.99,04/13/19 18:30,"226 Washington St, Los Angeles, CA 90001"
177242,USB-C Charging Cable,1,11.95,04/12/19 16:12,"354 Center St, New York City, NY 10001"
177243,AAA Batteries (4-pack),1,2.99,04/29/19 20:37,"287 North St, Los Angeles, CA 90001"
177245,Lightning Charging Cable,1,14.95,04/12/19 16:27,"472 Sunset St, San Francisco, CA 94016"
177246,AA Batteries (4-pack),1,3.84,04/19/19 18:06,"768 Jefferson St, Seattle, WA 98101"
177249,AA Batteries (4-pack),1,3.84,04/14/19 20:05,"61 Adams St, Atlanta, GA 30301"
177250,Apple Airpods Headphones,1,150,04/29/19 18:50,"586 Jackson St, Dallas, TX 75001"
177251,Lightning Charging Cable,1,14.95,04/18/19 10:42,"580 Lincoln St, Austin, TX 73301"
177252,Lightning Charging Cable,1,14.95,04/14/19 16:36,"904 Chestnut St, San Francisco, CA 94016"
177254,AA Batteries (4-pack),1,3.84,04/21/19 02:12,"689 Cherry St, Boston, MA 02215"
177254,AAA Batteries (4-pack),2,2.99,04/21/19 02:12,"689 Cherry St, Boston, MA 02215"
177256,Bose SoundSport Headphones,1,99.99,04/28/19 21:34,"789 11th St, San Francisco, CA 94016"
177256,AA Batteries (4-pack),1,3.84,04/28/19 21:34,"789 11th St, San Francisco, CA 94016"
177257,AA Batteries (4-pack),1,3.84,04/27/19 21:55,"317 Hill St, Portland, OR 97035"
177260,Bose SoundSport Headphones,1,99.99,04/10/19 13:39,"288 Jackson St, Atlanta, GA 30301"
177261,34in Ultrawide Monitor,1,379.99,04/16/19 23:25,"804 8th St, Boston, MA 02215"
177263,27in 4K Gaming Monitor,1,389.99,04/29/19 11:18,"70 Johnson St, San Francisco, CA 94016"
177265,Bose SoundSport Headphones,1,99.99,04/28/19 15:45,"164 Hickory St, San Francisco, CA 94016"
177266,AA Batteries (4-pack),1,3.84,04/21/19 19:20,"251 Highland St, New York City, NY 10001"
177267,Bose SoundSport Headphones,1,99.99,04/23/19 11:00,"410 Hill St, Atlanta, GA 30301"
